,0,1,2
4712,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4713,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4714,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4715,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4716,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4717,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4718,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4719,5.306916681408102e-05,0.00011931140276120675,1.9833399444664816e-05
4720,5.306916681408102e-05,8.52224305437191e-05,1.9833399444664816e-05
4721,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4722,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4723,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4724,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4725,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4726,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4727,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4728,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4729,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4730,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4731,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4732,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4733,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4734,3.5379444542720676e-05,5.1133458326231466e-05,1.9833399444664816e-05
4735,8.84486113568017e-05,0.00010226691665246293,1.9833399444664816e-05
4736,3.5379444542720676e-05,5.1133458326231466e-05,1.9833399444664816e-05
4737,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4738,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4739,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4740,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4741,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4742,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4743,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4744,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4745,5.306916681408102e-05,3.4088972217487644e-05,1.9833399444664816e-05
4746,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4747,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4748,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4749,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4750,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4751,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4752,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4753,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4754,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4755,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4756,3.5379444542720676e-05,5.1133458326231466e-05,1.9833399444664816e-05
4757,8.84486113568017e-05,3.4088972217487644e-05,5.950019833399445e-05
4758,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4759,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4760,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4761,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4762,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4763,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4764,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4765,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4766,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4767,1.7689722271360338e-05,0.00011931140276120675,1.9833399444664816e-05
4768,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4769,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4770,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4771,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4772,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4773,1.7689722271360338e-05,5.1133458326231466e-05,7.933359777865926e-05
4774,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4775,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4776,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4777,1.7689722271360338e-05,6.817794443497529e-05,1.9833399444664816e-05
4778,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4779,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4780,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4781,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4782,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4783,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4784,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4785,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4786,0.00015920750044224306,0.00020453383330492586,0.0001388337961126537
4787,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4788,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4789,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4790,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4791,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4792,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4793,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4794,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4795,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4796,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4797,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4798,3.5379444542720676e-05,3.4088972217487644e-05,5.950019833399445e-05
4799,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4800,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4801,3.5379444542720676e-05,1.7044486108743822e-05,3.966679888932963e-05
4802,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4803,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4804,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4805,3.5379444542720676e-05,1.7044486108743822e-05,3.966679888932963e-05
4806,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4807,5.306916681408102e-05,3.4088972217487644e-05,5.950019833399445e-05
4808,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4809,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4810,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4811,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4812,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4813,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4814,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4815,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4816,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4817,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4818,1.7689722271360338e-05,5.1133458326231466e-05,3.966679888932963e-05
4819,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4820,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4821,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4822,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4823,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4824,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4825,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4826,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4827,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4828,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4829,3.5379444542720676e-05,6.817794443497529e-05,5.950019833399445e-05
4830,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4831,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4832,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4833,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4834,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4835,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4836,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4837,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4838,3.5379444542720676e-05,1.7044486108743822e-05,3.966679888932963e-05
4839,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4840,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4841,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4842,3.5379444542720676e-05,0.00010226691665246293,0.00015866719555731853
4843,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4844,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4845,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4846,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4847,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4848,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4849,0.0001415177781708827,0.00013635588886995058,9.916699722332408e-05
4850,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4851,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4852,3.5379444542720676e-05,3.4088972217487644e-05,5.950019833399445e-05
4853,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4854,3.5379444542720676e-05,3.4088972217487644e-05,3.966679888932963e-05
4855,1.7689722271360338e-05,5.1133458326231466e-05,3.966679888932963e-05
4856,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4857,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4858,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4859,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4860,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4861,3.5379444542720676e-05,1.7044486108743822e-05,3.966679888932963e-05
4862,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4863,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4864,1.7689722271360338e-05,6.817794443497529e-05,3.966679888932963e-05
4865,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4866,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4867,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4868,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4869,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4870,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4871,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4872,3.5379444542720676e-05,3.4088972217487644e-05,3.966679888932963e-05
4873,3.5379444542720676e-05,3.4088972217487644e-05,3.966679888932963e-05
4874,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4875,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4876,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4877,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4878,1.7689722271360338e-05,6.817794443497529e-05,1.9833399444664816e-05
4879,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4880,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4881,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4882,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4883,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4884,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4885,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4886,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4887,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4888,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4889,5.306916681408102e-05,3.4088972217487644e-05,3.966679888932963e-05
4890,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4891,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4892,0.00012382805589952238,6.817794443497529e-05,3.966679888932963e-05
4893,3.5379444542720676e-05,3.4088972217487644e-05,3.966679888932963e-05
4894,1.7689722271360338e-05,6.817794443497529e-05,5.950019833399445e-05
4895,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4896,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4897,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4898,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4899,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4900,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4901,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4902,3.5379444542720676e-05,1.7044486108743822e-05,3.966679888932963e-05
4903,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4904,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4905,3.5379444542720676e-05,5.1133458326231466e-05,0.0001388337961126537
4906,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4907,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4908,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4909,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4910,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4911,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4912,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4913,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
4914,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4915,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4916,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4917,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
4918,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4919,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4920,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4921,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4922,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4923,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4924,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4925,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4926,8.84486113568017e-05,1.7044486108743822e-05,1.9833399444664816e-05
4927,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4928,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4929,1.7689722271360338e-05,1.7044486108743822e-05,0.0001190003966679889
4930,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4931,0.00015920750044224306,0.00013635588886995058,5.950019833399445e-05
4932,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4933,3.5379444542720676e-05,6.817794443497529e-05,1.9833399444664816e-05
4934,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4935,5.306916681408102e-05,1.7044486108743822e-05,3.966679888932963e-05
4936,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4937,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4938,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4939,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4940,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4941,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4942,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4943,5.306916681408102e-05,3.4088972217487644e-05,3.966679888932963e-05
4944,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4945,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4946,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4947,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4948,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4949,3.5379444542720676e-05,3.4088972217487644e-05,0.0001190003966679889
4950,1.7689722271360338e-05,1.7044486108743822e-05,5.950019833399445e-05
4951,3.5379444542720676e-05,5.1133458326231466e-05,3.966679888932963e-05
4952,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4953,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4954,5.306916681408102e-05,5.1133458326231466e-05,1.9833399444664816e-05
4955,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4956,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4957,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4958,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4959,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4960,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4961,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4962,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4963,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4964,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4965,3.5379444542720676e-05,1.7044486108743822e-05,3.966679888932963e-05
4966,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4967,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4968,1.7689722271360338e-05,5.1133458326231466e-05,1.9833399444664816e-05
4969,1.7689722271360338e-05,1.7044486108743822e-05,5.950019833399445e-05
4970,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4971,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4972,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4973,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4974,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4975,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4976,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4977,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4978,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4979,3.5379444542720676e-05,1.7044486108743822e-05,3.966679888932963e-05
4980,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4981,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4982,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
4983,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4984,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4985,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4986,5.306916681408102e-05,0.00010226691665246293,1.9833399444664816e-05
4987,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
4988,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4989,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
4990,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
4991,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
4992,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4993,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4994,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
4995,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4996,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
4997,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
4998,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
4999,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5000,3.5379444542720676e-05,5.1133458326231466e-05,1.9833399444664816e-05
5001,8.84486113568017e-05,1.7044486108743822e-05,5.950019833399445e-05
5002,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
5003,3.5379444542720676e-05,1.7044486108743822e-05,3.966679888932963e-05
5004,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
5005,1.7689722271360338e-05,6.817794443497529e-05,1.9833399444664816e-05
5006,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5007,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5008,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5009,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5010,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5011,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5012,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5013,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5014,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5015,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5016,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
5017,5.306916681408102e-05,1.7044486108743822e-05,5.950019833399445e-05
5018,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5019,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5020,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5021,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5022,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5023,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
5024,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
5025,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5026,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5027,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5028,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
5029,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
5030,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5031,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5032,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5033,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5034,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5035,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5036,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
5037,1.7689722271360338e-05,1.7044486108743822e-05,5.950019833399445e-05
5038,8.84486113568017e-05,3.4088972217487644e-05,1.9833399444664816e-05
5039,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5040,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5041,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5042,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5043,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5044,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5045,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5046,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5047,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5048,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5049,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5050,1.7689722271360338e-05,3.4088972217487644e-05,5.950019833399445e-05
5051,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
5052,7.075888908544135e-05,1.7044486108743822e-05,1.9833399444664816e-05
5053,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5054,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5055,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5056,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5057,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5058,1.7689722271360338e-05,3.4088972217487644e-05,3.966679888932963e-05
5059,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5060,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5061,5.306916681408102e-05,1.7044486108743822e-05,1.9833399444664816e-05
5062,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5063,1.7689722271360338e-05,1.7044486108743822e-05,5.950019833399445e-05
5064,3.5379444542720676e-05,1.7044486108743822e-05,9.916699722332408e-05
5065,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5066,3.5379444542720676e-05,3.4088972217487644e-05,1.9833399444664816e-05
5067,1.7689722271360338e-05,1.7044486108743822e-05,5.950019833399445e-05
5068,1.7689722271360338e-05,1.7044486108743822e-05,3.966679888932963e-05
5069,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5070,3.5379444542720676e-05,1.7044486108743822e-05,1.9833399444664816e-05
5071,1.7689722271360338e-05,8.52224305437191e-05,3.966679888932963e-05
5072,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5073,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
5074,1.7689722271360338e-05,3.4088972217487644e-05,1.9833399444664816e-05
